platform_product_id,platform_marketplace_id,product_title,currency,buy_box_price,manufacturer_name,brand,model_number,part_number,model_name,product_dimensions,product_weight,ratings_count,average_rating,listing_url,image_urls,buy_box_seller,seller_url
48WTDI11DNYU,WALMART-US,"Targus Click-In™ Case for iPad® (9th, 8th and 7th gen.) 10.2-inch, iPad Air® 10.5-inch, and iPad Pro® 10.5-inch, Black",USD,17.99,Targus,TARGUS,THZ859US,NA,NA,NA,NA,67,4.4328,https://www.walmart.com/ip/Targus-Click-In-Case-for-iPad-9th-8th-and-7th-gen-10-2-inch-iPad-Air-10-5-inch-and-iPad-Pro-10-5-inch-Black/638191524,"https://i5.walmartimages.com/seo/Targus-Click-In-Case-for-iPad-9th-8th-and-7th-gen-10-2-inch-iPad-Air-10-5-inch-and-iPad-Pro-10-5-inch-Black_5e083731-f039-4992-adbc-2fea1ce750a4.907e456bcb6ec00737454023821ff514.webp,https://i5.walmartimages.com/asr/422de1fd-9597-42c4-a6c8-9584e01baeec.e7cc561b624ac0e3373471a8662756b2.webp,https://i5.walmartimages.com/asr/e1a44913-1351-467d-96f5-d0006c5a778a.32202b1438008004e272b21addb3841c.webp,https://i5.walmartimages.com/asr/f9db2bc4-4e3e-4a6b-9075-e46f88a2536c.5141eb450b6d5c7a39e36162e0ef0571.webp,https://i5.walmartimages.com/asr/3392d68d-4a74-4c84-b122-4413eb3ae328.4db763385b884661898e73f7a451d620.webp,https://i5.walmartimages.com/asr/5ce5b4a7-6679-4a9f-b4e3-d1921c647254.8b8cb727cb37b1b63a82f1e42429a296.webp,https://i5.walmartimages.com/asr/29e74e56-655c-443e-bbca-d64b10446e18.7ce64d897550268035ff60ffb9d46735.webp,https://i5.walmartimages.com/asr/ed9f8158-5686-4b40-9c2f-80049ad6e613.f75de26b9e89cdbda86afd907e0aeb20.webp,https://i5.walmartimages.com/asr/601078d5-ff8f-43a5-8211-082b0ff56269.4e409a014968d9c6ff4da8697ffb612c.webp",Walmart.com,https://www.walmart.com/seller/0
6ZKAO7P85A4I,WALMART-US,"Targus Click-In Case for iPad Air (5th & 4th Gen) 10.9"" & iPad Pro 11"" 3rd, 2nd, & 1st Gen), Black, THZ899US",USD,30.48,Targus,TARGUS,THZ899US,NA,NA,NA,NA,38,4.4474,https://www.walmart.com/ip/Targus-Click-In-Case-for-iPad-Air-5th-4th-Gen-10-9-iPad-Pro-11-3rd-2nd-1st-Gen-Black-THZ899US/485782522,"https://i5.walmartimages.com/seo/Targus-Click-In-Case-for-iPad-Air-5th-4th-Gen-10-9-iPad-Pro-11-3rd-2nd-1st-Gen-Black-THZ899US_8c7c156a-16d9-466e-bf6e-210b62548dc6.add66d9c33fb7ee391d2bb4c384833fb.jpeg,https://i5.walmartimages.com/asr/661c958d-ab8e-49ae-85c5-1b1fece010e5.48902e470836c44c21a27c7ec3253107.jpeg,https://i5.walmartimages.com/asr/00fa55e9-8bfc-40ab-8427-ada88c699dca.8270dfeb86e6f1e6a66356bee23b6302.jpeg,https://i5.walmartimages.com/asr/9a49e1c7-df90-411a-ba86-b2a6b3f6024e.7d0f4ff796827256e4d81c1b60e96095.jpeg,https://i5.walmartimages.com/asr/8a338284-6a8b-4004-9df8-2e8e1ae2ccc5.b89a71da7aeec5ab499a82437c2fb229.jpeg,https://i5.walmartimages.com/asr/620a969d-3fb7-4fbe-9bb9-bc74182cc618.4f6071bc4f9b343f85f2d6196d683880.jpeg,https://i5.walmartimages.com/asr/f3f524bf-4ddd-4298-8add-8fd61e6fbbb3.91758ddf854c33cf06e2af5475eba252.jpeg,https://i5.walmartimages.com/asr/e66a9a15-c771-4074-a8dc-f17284ca9282.9e509f699f36d6f863c15723f3c9560e.jpeg,https://i5.walmartimages.com/asr/0177f12a-4512-48f6-8a2d-10fabd6d5d9e.cb05734606bf34584746112c6053a011.jpeg",Walmart.com,https://www.walmart.com/seller/0
76VT9P4F4DGJ,WALMART-US,"Targus Click-In case for iPad (9th, 8th and 7th gen) 10.2-in, iPad Air/Pro 10.5-in, Purple",USD,25.38,Targus,TARGUS,THZ85907US,NA,NA,NA,NA,14,4.1429,https://www.walmart.com/ip/Targus-Click-In-case-for-iPad-9th-8th-and-7th-gen-10-2-in-iPad-Air-Pro-10-5-in-Purple/884526616,"https://i5.walmartimages.com/seo/Targus-Click-In-case-for-iPad-9th-8th-and-7th-gen-10-2-in-iPad-Air-Pro-10-5-in-Purple_8eedb1a6-2de2-4a73-be57-3a6ff799c61b.076a9d9d736627edbe559968174c3517.jpeg,https://i5.walmartimages.com/asr/99f2f9bc-361b-4b1e-af89-572ad4cb3f28.04558746d26e133778daac3eb4ddf4f8.jpeg,https://i5.walmartimages.com/asr/2dfeacde-dad3-4c13-8e3d-642ceef239e6.1a571cfd39d7d40d00b5a846159136fc.jpeg,https://i5.walmartimages.com/asr/7311a6e9-76e5-44f4-a21f-70810e491b8e.a5a6d8dab93557664cb4d9fcd9cf955f.jpeg,https://i5.walmartimages.com/asr/092f1c43-3910-4007-9c2d-38938e6f317e.0d568e3c22aaf167642497a1f58ff848.jpeg,https://i5.walmartimages.com/asr/ce9fc922-bc50-477a-984f-73f2d64893a0.00b8bd37d8a5c0c58f79557f6bb4ebe2.jpeg,https://i5.walmartimages.com/asr/f318d579-c26f-4f2b-b2c4-e41a83d59975.3722d8a16a0ae1281e923d5e428174f8.jpeg,https://i5.walmartimages.com/asr/2babb23a-faba-4b3b-9381-9957000028b3.4dd2d8f68930ab4155c9dea7468661b4.jpeg,https://i5.walmartimages.com/asr/a9945e98-d93a-4c6e-a604-75f119d61231.6b34f63427d983d3b79f2b27c9d26054.jpeg,https://i5.walmartimages.com/asr/de82dfa5-0ef4-4ef7-88b7-38926e0688dc.fe6764aa5c56a7e89184b7947c6909d7.jpeg,https://i5.walmartimages.com/asr/0d9d19a8-786f-404a-bc4a-981a86b48cf9.f6099f9fb08aa4b76cc6704d2615c894.jpeg,https://i5.walmartimages.com/asr/a443a0bb-3c5f-4cf3-8134-94cc09ca7b03.f0e418ac019e81c1e487dc8c36d5d34e.jpeg",Walmart.com,https://www.walmart.com/seller/0
51MVD3WF55S1,WALMART-US,"Targus 15-16” Slipskin Sleeve, Dark Blue, TBS96402WM",USD,16.88,,TARGUS,TBS96402WM,NA,NA,NA,NA,94,4.7553,https://www.walmart.com/ip/Targus-15-16-Slipskin-Sleeve-Dark-Blue-TBS96402WM/1042620351,"https://i5.walmartimages.com/seo/Targus-15-16-Slipskin-Sleeve-Dark-Blue-TBS96402WM_dcb59b4c-8872-4b79-879c-090b4a355b47.b2e3d1476ee1fa373f1c5294d2b3f170.jpeg,https://i5.walmartimages.com/asr/50f4c8f5-1fc3-4fce-ac2b-7dc34e006020.8fe06eef7d40704638474f95088d3b67.jpeg,https://i5.walmartimages.com/asr/3db08a0f-6b3f-467c-9e75-a209e0f3bfd4.3f57a0bd1316c174862e6120503c6403.jpeg,https://i5.walmartimages.com/asr/af677c8d-ae23-4918-80eb-333d4d49b855.690c46d613e67237bc3f806d2bae26a6.jpeg,https://i5.walmartimages.com/asr/8de58de4-156f-4071-8c0c-d7e37018cffd.32702f98e6e7a6aeb421b4af0b9a603f.jpeg,https://i5.walmartimages.com/asr/4a450fba-b9cb-4209-8a90-70f29772e907.9a9dad5dcfc073fbc6e576a626ebc289.jpeg,https://i5.walmartimages.com/asr/6dab5568-7584-4fa2-91ce-07bc8c03c079.efb6580b9c14933e0f30a41b50d20b6e.jpeg",Walmart.com,https://www.walmart.com/seller/0
4AQ7BW26CNIV,WALMART-US,"Targus 15.6"" Slate Backpack, Gray",USD,24.88,,TARGUS,TBB63104WM,NA,NA,NA,NA,75,4.5467,https://www.walmart.com/ip/Targus-15-6-Slate-Backpack-Gray/485423440,"https://i5.walmartimages.com/seo/Targus-15-6-Slate-Backpack-Gray_76ebdde3-e6ac-4ee9-8475-314e53dda909.25bdbeaba6a933af0af9c6f72ef619ad.jpeg,https://i5.walmartimages.com/asr/fc0ef2fb-6550-4f77-bd28-56d94bbd2044.d5e52b4f025048e0235f15ca2e68d086.jpeg,https://i5.walmartimages.com/asr/ff0a163a-c9de-402b-99fc-372a263a5cdd.29293fcbc20b7b85b90a7bc284b2db34.jpeg,https://i5.walmartimages.com/asr/2cbf8e22-437e-480b-aa04-f739b7311d8d.c5022f239dba900fd3e0a9400d389fd3.jpeg,https://i5.walmartimages.com/asr/d9961b86-f81b-4830-8018-ca78c7475e76.3dfbb30436d0e71f373f7f5635fb2e7f.jpeg,https://i5.walmartimages.com/asr/e2d1432d-03f3-4e27-a4af-422cba47290e.838b7a11ab637bbf8d85b1ef3da1c618.jpeg,https://i5.walmartimages.com/asr/b100cb56-9f9c-42a0-96e0-df0b166fffc6.4b7175fee65fa8b67e01f7835cce8fdd.jpeg,https://i5.walmartimages.com/asr/85266777-9d7b-43bd-b6c6-d6be19a2e7db.0f903eba86236a477602fcb18bc7a5de.jpeg,https://i5.walmartimages.com/asr/e5c9ecb0-1587-4b58-9f38-0c889d33c094.4b9c3f9ad20a7c254f02878b5f0a2bac.jpeg,https://i5.walmartimages.com/asr/3fabbca7-2829-43b3-9d4b-b8141c417467.c9273a9816618b0ce61f8b6e46004fef.jpeg",Walmart.com,https://www.walmart.com/seller/0
74KKG4QNQEV6,WALMART-US,Targus Safe Fit Universal 9-11 360 Rotating Tablet Case Black - THZ785GL,USD,45.35,Targus,TARGUS,THZ785GL,NA,NA,NA,NA,16,3.8125,https://www.walmart.com/ip/Targus-Safe-Fit-Universal-9-11-360-Rotating-Tablet-Case-Black-THZ785GL/671131159,"https://i5.walmartimages.com/seo/Targus-Safe-Fit-Universal-9-11-360-Rotating-Tablet-Case-Black-THZ785GL_8c355e32-68e9-4163-a0e9-cb370b8bfc08.b59a9a00423376470d81a691d28951fc.jpeg,https://i5.walmartimages.com/asr/bd58aa9c-3162-47f5-b3a8-89fe0f6607a0.a108dea631038432e65b748e0d851992.jpeg,https://i5.walmartimages.com/asr/8738ea2f-b24a-4bbb-9707-7dd53ce8bca6.0e4cb5c7095e056a9fa310f777a4744f.jpeg,https://i5.walmartimages.com/asr/f285dc16-d07b-4d57-94d5-09566db22634.b9f3ed12d2ccd6ded0b0b5310e6dea69.jpeg,https://i5.walmartimages.com/asr/414328ec-eb5d-42be-9a60-d657a5bd3d89.168e7aea5984e78da0efdf076523966f.jpeg,https://i5.walmartimages.com/asr/8fc11f6f-4307-404b-a3f0-7926cdf49b08.465eb830ff20efda6e12f5dcda08173a.jpeg,https://i5.walmartimages.com/asr/103a7cb9-72eb-47fd-b8fb-3d15eb2188bc.bd8d56c10b35bdaf73a5159425effee5.jpeg,https://i5.walmartimages.com/asr/f5e77a7f-2c0c-4882-95ac-6ae760248f95.f6d9086c965769d034604af2c4e5dba6.jpeg,https://i5.walmartimages.com/asr/8123d000-3794-43b9-8bcd-d232da5e0ffe.d91dbbbb641243b09fb64f93fe0f1237.jpeg,https://i5.walmartimages.com/asr/27a7b649-b69c-4752-b591-cd0413dcdde4.85ae4ee29729fdecb44acd901d68f1b4.jpeg,https://i5.walmartimages.com/asr/7dd2ca7c-9a7f-4ad7-8cc9-5cf58a8c184e.b2658698f7c174b46996272dba42750c.jpeg,https://i5.walmartimages.com/asr/c3598c7c-124c-4349-88a3-4064a0ad277b.5ce180049c84ef2e22b7384f24303dd7.jpeg,https://i5.walmartimages.com/asr/e20f6908-96e8-465d-afa0-ee076a90fae4.7562233e33f2615b41fcfe2682716fba.jpeg,https://i5.walmartimages.com/asr/c3319e41-6874-4450-9d0c-d35115d1d3fc.cdf98938db734b78a10f34a68dea2e9a.jpeg",Walmart.com,https://www.walmart.com/seller/0
3S6F2HZTB8OY,WALMART-US,"Targus 4Vu Privacy Screen for HP E243i Elite Display, Clear",USD,106.35,Targus,TARGUS,AST037GLZ,NA,NA,NA,NA,0,,https://www.walmart.com/ip/Targus-4Vu-Privacy-Screen-for-HP-E243i-Elite-Display-Clear/522808928,https://i5.walmartimages.com/seo/Targus-4Vu-Privacy-Screen-for-HP-E243i-Elite-Display-Clear_8c137203-568c-45c5-8c61-9d197286dfb6.17da8d0e98abed134fe6bc3c8a526102.jpeg,Walmart.com,https://www.walmart.com/seller/0
1KKZUC68PR50,WALMART-US,TARGUS BLACK BRIEFCASE 1 EA,USD,22,,TARGUS,TCT027US,NA,NA,NA,NA,422,4.6801,https://www.walmart.com/ip/TARGUS-BLACK-BRIEFCASE-1-EA/17237660,"https://i5.walmartimages.com/seo/TARGUS-BLACK-BRIEFCASE-1-EA_4bf3c7ee-cde5-4ee5-8c05-52486a73af89.8e627f3b057174fd8b3e76bd0f255d7c.jpeg,https://i5.walmartimages.com/asr/b47d68a4-9df4-4433-aeda-458ec3a91ebe.343f5393958139d86f2a103edab9a1ca.jpeg,https://i5.walmartimages.com/asr/3b9f3a9d-d2ef-4329-a7b6-dcd744968a75.500df82c7ea51811af870b6c5ba88d9b.jpeg,https://i5.walmartimages.com/asr/ddfebff3-ff51-41f5-a214-a66dc6a5eb0d.17e44ace933a30a0b165c487ca0592c8.jpeg,https://i5.walmartimages.com/asr/1315a8d0-d397-4754-bb4a-08daad57c8f9.d5e6c159a8fa8df30ca8b96d149dbc76.jpeg,https://i5.walmartimages.com/asr/90c66af9-30d2-41f0-9c07-a8d94c9cd644.4c39d4d79b312e06671cb39e36d9e74e.jpeg,https://i5.walmartimages.com/asr/31a85bc7-8ea7-4894-a9b2-8d07636d29c5.d1df8731a9a9791f0fa8017b10586a5c.jpeg,https://i5.walmartimages.com/asr/62dcb6e8-8965-480e-877c-f34b1dd29271.977c0bde79e6ea419d097f323f291c7f.jpeg",Walmart.com,https://www.walmart.com/seller/0
73GAOFB4867A,WALMART-US,"Targus 14"" Vertical Slipcase with Hideaway Handles - TSS913",USD,23.64,,TARGUS,TSS913,NA,NA,NA,NA,2,2.5,https://www.walmart.com/ip/Targus-14-Vertical-Slipcase-with-Hideaway-Handles-TSS913/53234344,"https://i5.walmartimages.com/seo/Targus-14-Vertical-Slipcase-with-Hideaway-Handles-TSS913_98f708e4-3aff-4750-8629-9502dbdae5df.298468aef772a2e461c3aeca2ee95cf1.jpeg,https://i5.walmartimages.com/asr/30f19984-f96b-4c8e-bcba-99a27daf0694.f1fed2192773a8efcef3054ea26ec1ca.jpeg,https://i5.walmartimages.com/asr/3c1da47e-8041-45db-897b-526511e81f19.bc279a4f7865842d28380da75957ab46.jpeg,https://i5.walmartimages.com/asr/940391d6-1861-4371-b4a7-b42716754ae9.8b3217684c84961fc7e9003061788b40.jpeg,https://i5.walmartimages.com/asr/d64fcbbc-78e9-4e2a-ae2a-14019f27a2d5.ddfbbd9270d81e3ef6cca880eefa96f1.jpeg,https://i5.walmartimages.com/asr/9c54edca-2e8f-412a-ab39-80517f3180b1.140f26d3b9915040e038a687c2ba24b4.jpeg,https://i5.walmartimages.com/asr/45056252-5dff-4b86-8553-78da743dcad3.7c84c3a4d61f280912d0bf180b39550f.jpeg,https://i5.walmartimages.com/asr/97435887-663d-4b1c-9059-adb16b7953ce.ccba97cc566562ea106fd0ea0f8d4407.jpeg",Walmart.com,https://www.walmart.com/seller/0
22G9KMDA44YO,WALMART-US,Targus 15.6â Traditional Notepac Laptop Case - OCN1,USD,64.99,,TARGUS,OCN1,NA,NA,NA,NA,17,4.1765,https://www.walmart.com/ip/Targus-15-6-Traditional-Notepac-Laptop-Case-OCN1/4217000,"https://i5.walmartimages.com/seo/Targus-15-6-Traditional-Notepac-Laptop-Case-OCN1_8c137203-568c-45c5-8c61-9d197286dfb6.17da8d0e98abed134fe6bc3c8a526102.jpeg,https://i5.walmartimages.com/asr/dc18e258-a3f8-4b38-937c-96998230e53d.aa758dc27ad30bc0e104ecc20117089a.jpeg,https://i5.walmartimages.com/asr/e654c216-37d5-4db5-8ca9-6f1540f0c214.b2a85b4d4bdb42aa0ff4bb23b76ea874.jpeg,https://i5.walmartimages.com/asr/458fdf45-223e-487b-8c71-a20face51b33.dbeb5313a88ba47d3c71aa7fb05d6212.jpeg,https://i5.walmartimages.com/asr/424863c2-bf4f-45e0-97b8-b8a11b3465a7.f063bd58450bf2eb2d3f44f84c75c41f.jpeg",Targus US LLC,https://www.walmart.com/seller/18987
11S452OA2O58,WALMART-US,"Targus 15.4"" Mobile Elite Checkpoint-Friendly Topload, 4 1/2 x 15 3/4 x 12 1/2, Black",USD,62.12,,TARGUS,TBT045,NA,NA,NA,NA,23,4.7391,https://www.walmart.com/ip/Targus-15-4-Mobile-Elite-Checkpoint-Friendly-Topload-4-1-2-x-15-3-4-x-12-1-2-Black/13219588,"https://i5.walmartimages.com/seo/Targus-15-4-Mobile-Elite-Checkpoint-Friendly-Topload-4-1-2-x-15-3-4-x-12-1-2-Black_30a006e3-11f1-4337-b96f-b97f81e1e882_1.99d126a4107edf3f484255b604eaf447.jpeg,https://i5.walmartimages.com/asr/baf1f89e-fe3d-4a0c-a90e-79eceb12aff8.725cd8ccb57f38b79e745f0036a5dc99.jpeg,https://i5.walmartimages.com/asr/baa3a15c-0df9-4758-98f2-5139dca91141.65abb1c68119a800c2ebc3d2297bad69.jpeg,https://i5.walmartimages.com/asr/7e6d9086-a2ec-4818-9523-102208b62d82.4cc4fad72847186e8e57d30127cb991e.jpeg,https://i5.walmartimages.com/asr/5e5b92e2-b381-4147-b732-fc7e9c461e3a.ac5376eeb504ff8494c3eae25eaab583.jpeg",Walmart.com,https://www.walmart.com/seller/0
49Z5322NF1IA,WALMART-US,"Targus 15.6"" to 17.3"" CityGear II Hybrid Messenger with DOME Shock Dispersion - TCG270",USD,93.39,,TARGUS,Hybrid Messenger,NA,NA,NA,NA,2,4.5,https://www.walmart.com/ip/Targus-15-6-to-17-3-CityGear-II-Hybrid-Messenger-with-DOME-Shock-Dispersion-TCG270/52259776,"https://i5.walmartimages.com/seo/Targus-15-6-to-17-3-CityGear-II-Hybrid-Messenger-with-DOME-Shock-Dispersion-TCG270_8c137203-568c-45c5-8c61-9d197286dfb6.17da8d0e98abed134fe6bc3c8a526102.jpeg,https://i5.walmartimages.com/asr/4a53ef64-66f4-4d67-8b8c-9c103e644baf.e2dd93a562f9e2cad23c0a3aeca31fb2.jpeg,https://i5.walmartimages.com/asr/21f28b7f-1047-4f7c-9412-ad2c7a1ca29d.f180aa4a9b38ad12b0e60a8444252675.jpeg,https://i5.walmartimages.com/asr/d0c93a2b-e957-41f6-a05e-65fbffab0830.a063a2410c4fd62667bb3b45c641e438.jpeg,https://i5.walmartimages.com/asr/f2d830d8-9f06-420b-bdc8-48bd35540f20.7a6e7d47bc3bd867cdb96edf957f7a68.jpeg,https://i5.walmartimages.com/asr/271e6e8f-044b-4365-bc07-fb4bbad879f4.0bd136ea8a39b596078df7da3412ea5a.jpeg",Targus US LLC,https://www.walmart.com/seller/18987
6UYXNLJIWU69,WALMART-US,"Targus 16"" Motor Laptop Backpack, TSB194US, Black, Gray",USD,35.4,,TARGUS,TSB194US,NA,NA,NA,NA,0,,https://www.walmart.com/ip/Targus-16-Motor-Laptop-Backpack-TSB194US-Black-Gray/182223520,"https://i5.walmartimages.com/seo/Targus-16-Motor-Laptop-Backpack-TSB194US-Black-Gray_7561293e-659b-4874-a90b-7d30de7ce36b.83ffb594eb48d2fab9bab5c745e662e1.jpeg,https://i5.walmartimages.com/asr/d66547a8-8c98-4414-9029-6c6dbfdd17ca.0dfb6b38231e35e65ba0f8eaa2f84f41.jpeg,https://i5.walmartimages.com/asr/c354fa91-ebc4-486e-9114-09b78bde9d58.84eb114bb5913a34f6b6f131f09954ec.jpeg,https://i5.walmartimages.com/asr/25a11bcd-acb9-4414-b03c-06571e7d1638.86ef9d7bebef970a44752d874f0f9223.jpeg,https://i5.walmartimages.com/asr/8262507a-245d-43b2-bfc1-8e7b184e8149.976f35184a2cb03e25eff589b7e969d0.jpeg,https://i5.walmartimages.com/asr/0fe4a680-dcce-4199-a46d-75995d6167ee.327536327e4408c7d38ae4a199c0145c.jpeg,https://i5.walmartimages.com/asr/277bcba5-a01d-4e79-830a-18107b0f7b65.7d78fc7c1954002b3292af2067f83a4e.jpeg,https://i5.walmartimages.com/asr/925cb1d9-980e-4d97-a5fc-87b05bdfd27a.14c10d85d5fe4f1fd6090a487fbc0ebe.jpeg",Walmart.com,https://www.walmart.com/seller/0
12XIWD3T7KXQ,WALMART-US,"Targus Click-In Antimicrobial Case for Samsung Galaxy Tab A7 10.4”, Black",USD,46.81,Targus Group International,TARGUS,THZ887GL,NA,NA,NA,NA,2,3,https://www.walmart.com/ip/Targus-Click-In-Antimicrobial-Case-for-Samsung-Galaxy-Tab-A7-10-4-Black/422933590,"https://i5.walmartimages.com/seo/Targus-Click-In-Antimicrobial-Case-for-Samsung-Galaxy-Tab-A7-10-4-Black_51419871-2f82-4fe2-8f5b-2acbd9514f29.7c96085be963a5137cec36f1fbd97988.jpeg,https://i5.walmartimages.com/asr/c999344e-a6ce-4eb0-bcbe-426aac9927c6.9ded00ba38144607b012fe94f61d3683.jpeg,https://i5.walmartimages.com/asr/2857c56e-c1d8-492f-811b-10d5f3c16034.143e85a760f32dffa4a9441faa4df481.jpeg,https://i5.walmartimages.com/asr/a0fdfe7c-8f1b-49e6-9ed7-d76974bddd6d.c8040a28050356c1d7616e3b0a04559e.jpeg,https://i5.walmartimages.com/asr/8b3319f2-ba23-4116-9ef5-ceea9c82effc.61c30ddd3e9f5b3717eb95e51f9ff458.jpeg,https://i5.walmartimages.com/asr/b00647c0-732e-4d48-9bcf-86e53f19db9d.fdb2b5c42a45ea18a1ba59fe3e327dd9.jpeg,https://i5.walmartimages.com/asr/029e87ac-23e2-4283-97e6-2ab1866e8812.c0ad94eb1f3bf7b104faaa54da330df1.jpeg,https://i5.walmartimages.com/asr/2fa5bcfb-985f-4970-ad22-5f12f20dcfdf.36d3674cab28cc1168822c6f60dd1a94.jpeg,https://i5.walmartimages.com/asr/bcc59900-3e9b-4abe-b46b-cf69b005e79e.d19d394c45865f19818ab366b50bf998.jpeg,https://i5.walmartimages.com/asr/d95e5a46-7101-42a6-a3f7-d5feb7f62088.dd1adfe25e3d9d1fbb89f74fe3d6b887.jpeg",Walmart.com,https://www.walmart.com/seller/0
2106MZPIC8Q9,WALMART-US,"Targus 16"" Motor Laptop Backpack, PSB194US, Black, Gray",USD,35.4,,TARGUS,PSB194US,NA,NA,NA,NA,0,,https://www.walmart.com/ip/Targus-16-Motor-Laptop-Backpack-PSB194US-Black-Gray/528657720,"https://i5.walmartimages.com/seo/Targus-16-Motor-Laptop-Backpack-PSB194US-Black-Gray_7561293e-659b-4874-a90b-7d30de7ce36b.83ffb594eb48d2fab9bab5c745e662e1.jpeg,https://i5.walmartimages.com/asr/d66547a8-8c98-4414-9029-6c6dbfdd17ca.0dfb6b38231e35e65ba0f8eaa2f84f41.jpeg,https://i5.walmartimages.com/asr/c354fa91-ebc4-486e-9114-09b78bde9d58.84eb114bb5913a34f6b6f131f09954ec.jpeg",Walmart.com,https://www.walmart.com/seller/0
4TBQNFCGKJDK,WALMART-US,Targus SafePort Rugged Max Case for iPad (10th gen.) 10.9-inch - THD929GL,USD,78.51,Targus,TARGUS,THD929GL,NA,NA,NA,NA,20,4.85,https://www.walmart.com/ip/Targus-SafePort-Rugged-Max-Case-for-iPad-10th-gen-10-9-inch-THD929GL/2255451508,"https://i5.walmartimages.com/seo/Targus-SafePort-Rugged-Max-Case-for-iPad-10th-gen-10-9-inch-THD929GL_bcc38b22-a04e-4895-87a9-e7b00f9ebe84.2a8b0432601bbd14c7b9e9ff710bb7ed.jpeg,https://i5.walmartimages.com/asr/a9725975-c3de-43d4-915f-131ded42519b.7a9e94d989fce8c646e1d1fa82858aa4.jpeg,https://i5.walmartimages.com/asr/20bc5b0c-706f-4950-8852-e29d08d1afb2.85c216b74a816b966158034ba391e71c.jpeg,https://i5.walmartimages.com/asr/d0e7e8b7-195d-4173-8818-55f6233f7425.aacf6395827df70fd0dc94278173a322.jpeg,https://i5.walmartimages.com/asr/53783aab-069a-4991-ba90-c616b5e9b35c.cfd6d279e806364884f0252f9c85fee4.jpeg,https://i5.walmartimages.com/asr/bcd4d89a-f774-467f-b29a-096fd5b241ad.fb2e15920b04c5d88bcebb2919100302.jpeg,https://i5.walmartimages.com/asr/68000ec0-6754-4e1c-878b-e27b22f0e2e1.a214ab33e7804ce35e8ff147ae3150fc.jpeg,https://i5.walmartimages.com/asr/b13db85b-539c-48d8-985c-4feec3a051d2.a28996716a6eac707357935cb02244b0.jpeg,https://i5.walmartimages.com/asr/258b94ad-4932-4c22-9959-e74f61d3cd68.483464f0b3ca6f7862531a5713ae6d5e.jpeg,https://i5.walmartimages.com/asr/ce4f078a-1c9e-4d2b-920a-7d1b9f33b162.fe3b6c5c25035eba9cf6720c73d7c8af.jpeg,https://i5.walmartimages.com/asr/78bde1ac-087d-4d21-9a98-b25412e7fdc0.e31b1820de745a2965dd3dee8d92f437.jpeg,https://i5.walmartimages.com/asr/5b8e5d9b-7657-48bc-a7c7-c8b5a79581dc.2d308369ee34cb713b70d08414bf4ded.jpeg,https://i5.walmartimages.com/asr/58205756-18a8-4d85-8da8-af20af8faae5.cf19ca8cb4166794563390b79c0f4894.jpeg",Walmart.com,https://www.walmart.com/seller/0
2OI8FZFK87X3,WALMART-US,"Targus 4Vu Privacy Screen for Microsoft Surface Pro LTE, Landscape - AST325GLZ",USD,48.72,Targus,TARGUS,AST325GLZ,NA,NA,NA,NA,0,,https://www.walmart.com/ip/Targus-4Vu-Privacy-Screen-for-Microsoft-Surface-Pro-LTE-Landscape-AST325GLZ/805022801,"https://i5.walmartimages.com/seo/Targus-4Vu-Privacy-Screen-for-Microsoft-Surface-Pro-LTE-Landscape-AST325GLZ_fcf2e7a6-45ec-452e-a497-1dd55721ba0e.bf81177a78bb30b51242274ca8e2103b.jpeg,https://i5.walmartimages.com/asr/aaac5f45-beda-4a9c-a50d-d31682e23637.bf733d9b0686737ddb18dafaf430c348.jpeg",Targus US LLC,https://www.walmart.com/seller/18987
2FIRTRTGJ9Y7,WALMART-US,"Targus Fit-n-Grip 7""-8"" Universal 360 Tablet Case, Purple - THZ66207GL",USD,36.06,Targus,TARGUS,THZ66207GL,NA,NA,NA,NA,1,5,https://www.walmart.com/ip/Targus-Fit-n-Grip-7-8-Universal-360-Tablet-Case-Purple-THZ66207GL/181908804,"https://i5.walmartimages.com/seo/Targus-Fit-n-Grip-7-8-Universal-360-Tablet-Case-Purple-THZ66207GL_9ce4c4bc-6224-4cfe-be02-970906d1d2d7_1.c59f28c75b735cdc9f56f37178f0c925.png,https://i5.walmartimages.com/asr/c38af7d2-843d-4c51-92be-4ec5cc05130a_1.86136511c92b1a5c3aacec398911af06.png",Targus US LLC,https://www.walmart.com/seller/18987
